"parVals","aed_phytoplankton_micro","aed_phytoplankton_chloro","aed_phytoplankton_diatom","aed_phytoplankton_total"
1.04,5.53903588589199,3.78674175596659,23.569436615265,30.345474405814
1.06,5.53792847833891,3.60124511311546,20.9251791150824,27.5639063810053
1.08,5.49245884903751,3.43445596894223,22.9919699704298,29.4413266101744
1.1,5.58417380060228,3.33481543748832,22.9164989919766,29.2575260471506
