"parVals","aed_phytoplankton_micro","aed_phytoplankton_chloro","aed_phytoplankton_diatom","aed_phytoplankton_total"
0.4,5.2347004349756,3.46928632073342,22.7564060348062,28.6122873570232
0.8,8.51089072428052,3.51242832339634,24.0879222510136,33.5066003648739
1.2,27.0676628326589,3.50131664318655,23.9502833588539,41.0706063552288
1.6,137.506224168484,3.45221256566527,22.0648416198239,140.998292737949
