"parVals","aed_phytoplankton_micro","aed_phytoplankton_chloro","aed_phytoplankton_diatom","aed_phytoplankton_total"
0.4,5.51567735674285,3.30595182246951,23.3414823272212,29.6706005659887
0.8,5.51610745468493,3.90063038662319,22.5580721275895,29.8136736468138
1.2,5.54039585745146,5.26134171137714,22.4728463586731,31.3676632483298
1.6,5.5854052191023,13.1077839413213,23.6485405568107,35.3246461838008
