"parVals","aed_phytoplankton_micro","aed_phytoplankton_chloro","aed_phytoplankton_diatom","aed_phytoplankton_total"
1.04,5.50993759247609,3.44378374501632,48.2307166804273,54.60014175381
1.06,5.50993759247609,3.44378374501632,48.2307166804273,54.60014175381
1.08,5.49245884903751,3.43445596894223,22.9919699704298,29.4413266101744
1.1,5.57388673523283,3.47256976740724,18.7901335447305,25.2305388366056
