time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2007-01-01 00:00:00,0,253.48,4.0717,86.245,4.984931904,0,0
2007-01-01 01:00:00,0,247.11,2.7405,89.965,4.051171776,0,0
2007-01-01 02:00:00,0.52822,246.03,2.2393,94.624,5.060232768,0,0
2007-01-01 03:00:00,0,239.58,1.2695,92.896,5.828316288,0,0
2007-01-01 04:00:00,0,239.88,1.5821,89.267,4.984931904,0,0
2007-01-01 05:00:00,0,237.91,0.92295,93.569,5.481888192,0,0
2007-01-01 06:00:00,0,236.87,1.059,89.471,6.942754368,0,0
2007-01-01 07:00:00,0,236.81,1.4598,83.175,8.6294496,0,0
2007-01-01 08:00:00,27.538,236.1,1.4787,80.718,5.210834496,0,0
2007-01-01 09:00:00,44.568,279.51,1.694,79.753,5.481888192,0,0
2007-01-01 10:00:00,348.55,234.36,1.5529,76.391,7.63524288,0,0
2007-01-01 11:00:00,392.59,230.98,1.0348,75.057,6.506024064,0,0
2007-01-01 12:00:00,418.48,231.2,1.5638,69.398,4.759029312,0,0
2007-01-01 13:00:00,391.97,233.59,2.8089,59.79,3.79519296,0,0
2007-01-01 14:00:00,256.39,0,5,49,0.01,0,0
2007-01-01 15:00:00,118.97,0,5,47,6.443212554,0,0
2007-01-01 16:00:00,9.14,0,3.888888889,51,4.437927014,0,0
2007-01-01 17:00:00,0,0,2.222222222,52,3.681835745,0,0
2007-01-01 18:00:00,0,0,1.111111111,62,3.15585921,0,0
2007-01-01 19:00:00,0,0,0,67,2.629882675,0,0
2007-01-01 20:00:00,0,0,-0.555555556,69,2.465515008,0,0
2007-01-01 21:00:00,0,0,-1.111111111,72,2.465515008,0,0
2007-01-01 22:00:00,0,0,-2.222222222,75,0.01,0,0
2007-01-01 23:00:00,0,0,-2.222222222,75,2.465515008,0,0
2007-01-02 00:00:00,0,0,-2.222222222,78,2.465515008,0,0
2007-01-02 01:00:00,0,0,-2.222222222,78,0.01,0,0
2007-01-02 02:00:00,0,0,-2.777777778,81,0.01,0,0
2007-01-02 03:00:00,0,0,-3.888888889,85,0.01,0,0
2007-01-02 04:00:00,0,0,-2.777777778,88,0.01,0,0
2007-01-02 05:00:00,0,0,-3.333333333,88,0.01,0,0
2007-01-02 06:00:00,0,0,-1.666666667,75,2.465515008,0,0
2007-01-02 07:00:00,4.48,0,-2.222222222,82,3.15585921,0,0
2007-01-02 08:00:00,71.335,0,-2.222222222,78,3.15585921,0,0
2007-01-02 09:00:00,182.395,0,-1.666666667,78,2.629882675,0,0
2007-01-02 10:00:00,204.69,228.83,-0.11039,59.774,3.882708154,0,0
2007-01-02 11:00:00,164.26,270.57,0.48657,59.456,5.135533632,0,0
2007-01-02 12:00:00,334.98,237.58,1.2116,56.062,3.825269184,0,0
2007-01-02 13:00:00,376.26,232.1,2.4053,53.13,3.524065728,0,0
2007-01-02 14:00:00,312.54,237.81,3.1891,50.509,3.313238016,0,0
2007-01-02 15:00:00,196.83,243.39,3.2374,47.129,4.201773504,0,0
2007-01-02 16:00:00,54.935,269.22,3.0421,51.292,6.084295104,0,0
2007-01-02 17:00:00,0.2641,262.9,1.5412,62.086,5.436737088,0,0
2007-01-02 18:00:00,0,259.14,0.61052,73.353,3.207787392,0,0
2007-01-02 19:00:00,0,255.23,0.07371,76.727,4.969857024,0,0
2007-01-02 20:00:00,0,252.07,-0.10778,76.795,3.599366592,0,0
2007-01-02 21:00:00,0,250.7,0.05111,76.903,4.51805184,0,0
2007-01-02 22:00:00,0,249.13,0.17311,76.571,7.108430976,0,0
2007-01-02 23:00:00,0,245.56,0.03804,75.168,3.644591232,0,0
2007-01-03 00:00:00,0,244.69,0.35741,74.34,4.789105536,0,0
2007-01-03 01:00:00,0,242.46,0.10236,77.731,3.674667456,0,0
2007-01-03 02:00:00,0,241.51,0.52872,75.418,5.2559856,0,0
2007-01-03 03:00:00,0,240.03,0.8825,72.387,4.683728448,0,0
2007-01-03 04:00:00,0,238.53,1.0891,70.779,4.066246656,0,0
2007-01-03 05:00:00,0,234.24,0.7225,71.476,3.584291712,0,0
2007-01-03 06:00:00,0,231.64,0.58257,71.749,6.521025408,0,0
2007-01-03 07:00:00,0.06603,228.31,0.23158,73.592,7.62053568,0,0
2007-01-03 08:00:00,24.034,225.53,0.20573,73.06,6.219821952,0,0
2007-01-03 09:00:00,188.81,228.84,0.96687,71.486,3.569290368,0,0
2007-01-03 10:00:00,314.01,235.01,2.3222,67.824,6.566250048,0,0
2007-01-03 11:00:00,383.76,241.56,4.0109,62.153,6.38549856,0,0
2007-01-03 12:00:00,411.12,248.58,5.6125,57.502,5.27106048,0,0
2007-01-03 13:00:00,381.01,258.43,7.2081,53.601,6.219821952,0,0
2007-01-03 14:00:00,303.21,266.93,7.9514,49.821,4.834330176,0,0
2007-01-03 15:00:00,190.74,275.14,8.0852,51.13,2.198799936,0,0
2007-01-03 16:00:00,51.7,296.44,7.2604,53.975,7.198733184,0,0
2007-01-03 17:00:00,0.26415,289.46,6.1169,58.754,6.611401152,0,0
2007-01-03 18:00:00,0,282.94,5.2629,60.762,7.198733184,0,0
2007-01-03 19:00:00,0,277.05,4.7835,58.871,5.496963072,0,0
2007-01-03 20:00:00,0,272,3.8424,66.286,6.506024064,0,0
2007-01-03 21:00:00,0,268.7,3.8171,64.415,4.608427584,0,0
2007-01-03 22:00:00,0,264.72,3.2705,67.931,4.698803328,0,0
2007-01-03 23:00:00,0,261.11,2.9187,70.088,5.150608512,0,0
2007-01-04 00:00:00,0,257.29,2.5285,71.998,7.033130112,0,0
2007-01-04 01:00:00,0,254.4,2.4373,72.371,4.713804672,0,0
2007-01-04 02:00:00,0,251.72,2.2495,74.418,6.189745728,0,0
2007-01-04 03:00:00,0,248.76,1.8684,77.51,6.882528384,0,0
2007-01-04 04:00:00,0,247.04,1.9757,77.53,6.596326272,0,0
2007-01-04 05:00:00,0,245.73,2.1609,77.613,5.707790784,0,0
2007-01-04 06:00:00,0,244.96,2.3573,78.584,5.045157888,0,0
2007-01-04 07:00:00,0.06603,243.78,2.6281,78.15,4.081321536,0,0
2007-01-04 08:00:00,31.763,243.33,2.8004,79.56,4.427676096,0,0
2007-01-04 09:00:00,185.57,245.98,3.401,77.861,4.472900736,0,0
2007-01-04 10:00:00,291.6,249.88,4.2099,76.245,5.331286464,0,0
2007-01-04 11:00:00,236.35,283.55,5.8222,73.25,2.24395104,0,0
2007-01-04 12:00:00,262.835,0,7.777777778,68,0.01,0,0
2007-01-04 13:00:00,168.26,314.46,7.3759,69.29,3.78011808,0,0
2007-01-04 14:00:00,146,319.66,8.3777,69.536,7.56023616,0,0
2007-01-04 15:00:00,60.481,336.69,8.8439,69.635,8.23823808,0,0
2007-01-04 16:00:00,38.032,322.73,8.6543,69.729,6.596326272,0,0
2007-01-04 17:00:00,0.13206,316.52,7.6274,80.814,3.644591232,0,0
2007-01-04 18:00:00,0,313.71,7.5182,84.254,4.608427584,0,0
2007-01-04 19:00:00,0.06604,311.57,7.4277,88.615,4.668653568,0,0
2007-01-04 20:00:00,0.06604,309.07,7.432,90.007,6.159595968,0,0
2007-01-04 21:00:00,0.06604,307.05,7.5475,90.026,6.656625792,0,0
2007-01-04 22:00:00,0.06604,305.84,7.8524,89.233,3.313238016,0,0
2007-01-04 23:00:00,0,303.96,7.9898,89.412,7.018055232,0,0
2007-01-05 00:00:00,0.06604,302.07,8.2303,87.425,6.822228864,0,0
2007-01-05 01:00:00,0.06603,298.8,8.201,86.41,3.810194304,0,0
2007-01-05 02:00:00,0,295.18,8.0613,85.982,4.834330176,0,0
2007-01-05 03:00:00,0,291.53,8.0395,84.478,3.825269184,0,0
2007-01-05 04:00:00,0.06604,286.73,7.7186,84.114,3.207787392,0,0
2007-01-05 05:00:00,0.06604,282.69,7.4559,84.683,3.147561408,0,0
2007-01-05 06:00:00,0,276.99,7.0677,83.687,4.186698624,0,0
2007-01-05 07:00:00,0.06604,272.49,6.8781,82.916,4.457825856,0,0
2007-01-05 08:00:00,37.911,267.18,6.2786,85.677,1.0993632,0,0
2007-01-05 09:00:00,149.8,0,6.111111111,79,0.01,0,0
2007-01-05 10:00:00,269.59,0,6.666666667,80,2.629882675,0,0
2007-01-05 11:00:00,413.21,262.52,6.0549,79.477,2.331503002,0,0
2007-01-05 12:00:00,214.44,303.05,6.7571,76.43,2.033123328,0,0
2007-01-05 13:00:00,247.65,296.23,7.0788,71.303,2.891582592,0,0
2007-01-05 14:00:00,107.05,324.1,7.3093,72.122,1.581318144,0,0
2007-01-05 15:00:00,44.114,332.09,6.7555,73.691,3.02710944,0,0
2007-01-05 16:00:00,24.437,325.68,6.6269,74.132,3.268086912,0,0
2007-01-05 17:00:00,0.1321,318.32,5.8906,76.632,2.63553024,0,0
2007-01-05 18:00:00,0.06603,310.11,4.9784,79.538,3.313238016,0,0
2007-01-05 19:00:00,0,305.1,4.8317,77.957,3.674667456,0,0
2007-01-05 20:00:00,0,298.98,4.3383,80.222,3.207787392,0,0
2007-01-05 21:00:00,0,288.7,3.0712,82.054,4.743954432,0,0
2007-01-05 22:00:00,0,281.08,2.424,80.669,5.015008128,0,0
2007-01-05 23:00:00,0,275.98,2.073,84.008,4.89455616,0,0
2007-01-06 00:00:00,0,270.41,1.4879,89.517,4.53312672,0,0
2007-01-06 01:00:00,0,265.97,1.6161,85.136,4.066246656,0,0
2007-01-06 02:00:00,0,261.24,1.5835,83.197,3.072260544,0,0
2007-01-06 03:00:00,0,256.85,1.4951,82.828,2.063273088,0,0
2007-01-06 04:00:00,0,252.33,1.401,83.085,2.63553024,0,0
2007-01-06 05:00:00,0,245.48,0.76266,84.678,4.698803328,0,0
2007-01-06 06:00:00,0,238.49,0.02877,88.174,3.448764864,0,0
2007-01-06 07:00:00,0.06603,230.93,-0.62185,88.376,5.376511104,0,0
2007-01-06 08:00:00,8.4516,225.77,-0.69974,85.758,5.406587328,0,0
2007-01-06 09:00:00,39.089,279.01,-0.2033,81.963,2.695756224,0,0
2007-01-06 10:00:00,289.89,227.55,0.33729,75.915,2.771057088,0,0
2007-01-06 11:00:00,523.7,229.63,1.0301,71.57,4.653578688,0,0
2007-01-06 12:00:00,459.63,233.34,1.9409,69.263,3.975870912,0,0
2007-01-06 13:00:00,407.06,233.16,2.1702,65.848,5.798166528,0,0
2007-01-06 14:00:00,73.881,309.66,3.0166,63.367,0.993986112,0,0
2007-01-06 15:00:00,221.31,244.12,3.0354,65.853,3.237937152,0,0
2007-01-06 16:00:00,62.06,266.81,2.3326,66.034,3.02710944,0,0
2007-01-06 17:00:00,0.39619,259.95,1.298,67.95,1.581318144,0,0
2007-01-06 18:00:00,0.06603,255.81,0.65934,71.502,3.343387776,0,0
2007-01-06 19:00:00,0,251.46,0.09726,73.932,2.530079616,0,0
2007-01-06 20:00:00,0,249.44,-0.07594,76.804,2.725905984,0,0
2007-01-06 21:00:00,0,247.57,-0.06442,76.971,3.072260544,0,0
2007-01-06 22:00:00,0,245.5,-0.43376,82.821,3.132486528,0,0
2007-01-06 23:00:00,0,241.99,-0.78323,84.395,3.990945792,0,0
2007-01-07 00:00:00,0,240.92,-0.61637,84.363,3.04218432,0,0
2007-01-07 01:00:00,0,239.15,-0.59143,84.292,3.343387776,0,0
2007-01-07 02:00:00,0,237.81,-0.4804,84.392,3.674667456,0,0
2007-01-07 03:00:00,0,234.6,-0.83537,86.302,3.493989504,0,0
2007-01-07 04:00:00,0,231.44,-1.1899,87.879,4.292149248,0,0
2007-01-07 05:00:00,0,227.91,-1.6058,90.426,4.819255296,0,0
2007-01-07 06:00:00,0,226.02,-1.7936,92.598,3.975870912,0,0
2007-01-07 07:00:00,0.06602,226.55,-1.2869,91.984,4.14154752,0,0
2007-01-07 08:00:00,43.375,223.56,-1.4866,91.789,3.328312896,0,0
2007-01-07 09:00:00,182.8,228.95,-0.33058,88.527,4.442750976,0,0
2007-01-07 10:00:00,280.59,237.1,1.3662,84.687,5.015008128,0,0
2007-01-07 11:00:00,353.33,239.48,2.5951,74.425,2.951808576,0,0
2007-01-07 12:00:00,329.96,258.7,3.7905,66.335,5.587338816,0,0
2007-01-07 13:00:00,409.78,247.3,4.7072,65.094,3.448764864,0,0
2007-01-07 14:00:00,206.98,282.8,4.4248,68.345,5.421662208,0,0
2007-01-07 15:00:00,69.881,310.99,4.4457,73.025,3.674667456,0,0
2007-01-07 16:00:00,15.452,322.16,4.2587,71.986,3.629516352,0,0
2007-01-07 17:00:00,2.5752,242.77,2.1414,87.787,6.41564832,0.006096,0
2007-01-07 18:00:00,2.3107,236,0.59105,93.513,3.659592576,0.006096,0
2007-01-07 19:00:00,2.3107,233.81,0.27345,92.755,3.343387776,0,0
2007-01-07 20:00:00,0.52819,229.52,0.03838,85.376,5.783091648,0,0
2007-01-07 21:00:00,0,225.72,-0.35902,81.38,6.76200288,0,0
2007-01-07 22:00:00,0,223.35,-0.41973,76.296,4.819255296,0,0
2007-01-07 23:00:00,0,220.8,-0.80932,74.774,3.900570048,0,0
2007-01-08 00:00:00,0,216.82,-1.2282,70.585,7.96689024,0,0
2007-01-08 01:00:00,0,213.08,-1.5984,66.678,6.882528384,0,0
2007-01-08 02:00:00,0,211.61,-1.8837,67.284,5.376511104,0,0
2007-01-08 03:00:00,0,208.07,-2.5612,67.345,6.731926656,0,0
2007-01-08 04:00:00,0,202.46,-3.7415,67.609,7.213808064,0,0
2007-01-08 05:00:00,0,199.52,-4.5668,70.621,6.37042368,0,0
2007-01-08 06:00:00,0,198.16,-4.9969,72.603,4.743954432,0,0
2007-01-08 07:00:00,0,197.37,-5.308,74.869,3.659592576,0,0
2007-01-08 08:00:00,32.086,196.98,-5.3906,74.618,3.990945792,0,0
2007-01-08 09:00:00,134.63,200.46,-4.7705,76.429,3.147561408,0,0
2007-01-08 10:00:00,305.94,205.13,-3.6974,73.75,2.786131968,0,0
2007-01-08 11:00:00,344.27,214.84,-1.5689,65.565,2.740980864,0,0
2007-01-08 12:00:00,424.36,218.85,-0.34135,65.354,2.816281728,0,0
2007-01-08 13:00:00,361.63,233,0.48095,63.439,2.99695968,0,0
2007-01-08 14:00:00,334.25,229.16,1.7543,54.097,2.99695968,0,0
2007-01-08 15:00:00,210.14,240.53,2.3574,52.791,3.41868864,0,0
2007-01-08 16:00:00,82.139,244.73,2.0717,54.712,4.743954432,0,0
2007-01-08 17:00:00,0.52814,223.6,0.90681,61.11,3.253012032,0,0
2007-01-08 18:00:00,0,220.79,0.01717,64.849,4.578277824,0,0
2007-01-08 19:00:00,0,219.69,-0.52958,68.788,5.105383872,0,0
2007-01-08 20:00:00,0,219.61,-0.62574,69.606,3.719892096,0,0
2007-01-08 21:00:00,0.06602,220.71,-0.5928,71.553,2.364476544,0,0
2007-01-08 22:00:00,0,219.07,-1.1264,74.695,4.638503808,0,0
2007-01-08 23:00:00,0,217.62,-1.5488,76.969,4.11139776,0,0
2007-01-09 00:00:00,0,216.36,-1.8621,77.572,6.114444864,0,0
2007-01-09 01:00:00,0,212.92,-2.2815,74.679,5.602413696,0,0
2007-01-09 02:00:00,0,208.4,-2.8307,70.916,5.843317632,0,0
2007-01-09 03:00:00,0,205.19,-3.3674,70.199,5.933693376,0,0
2007-01-09 04:00:00,0,202.36,-3.7631,68.308,5.542114176,0,0
2007-01-09 05:00:00,0,197.71,-4.428,65.488,8.84049792,0,0
2007-01-09 06:00:00,0,193.88,-5.0335,62.612,8.04189696,0,0
2007-01-09 07:00:00,0,191.31,-5.5598,62.976,4.92470592,0,0
2007-01-09 08:00:00,49.254,190.19,-5.6097,61.129,5.527112832,0,0
2007-01-09 09:00:00,135.15,190.45,-5.2702,58.385,7.45507968,0,0
2007-01-09 10:00:00,333.46,193.02,-4.6381,56.822,4.8644064,0,0
2007-01-09 11:00:00,417.79,195.48,-3.7212,53.379,8.41840128,0,0
2007-01-09 12:00:00,498.89,195.46,-3.8315,53.523,5.361436224,0,0
2007-01-09 13:00:00,131.92,266.57,-3.5284,52.371,8.162496,0,0
2007-01-09 14:00:00,402.96,196.76,-3.3491,52.103,4.728879552,0,0
2007-01-09 15:00:00,242.71,196.69,-3.6095,50.272,6.611401152,0,0
2007-01-09 16:00:00,47.862,248.82,-4.1959,52.917,6.219821952,0,0
2007-01-09 17:00:00,0.33009,291.41,-5.376,56.409,5.722865664,0,0
2007-01-09 18:00:00,0,282.82,-5.8127,60.322,5.045157888,0,0
2007-01-09 19:00:00,0,275.35,-6.011,61.795,3.644591232,0,0
2007-01-09 20:00:00,0,267.62,-6.2658,63.115,4.954782144,0,0
2007-01-09 21:00:00,0,260.49,-6.3777,63.172,4.337300352,0,0
2007-01-09 22:00:00,0,253.07,-6.4944,61.283,5.376511104,0,0
2007-01-09 23:00:00,0,246.35,-6.5349,61.55,3.960796032,0,0
2007-01-10 00:00:00,0,238.09,-6.9673,63.538,2.349401664,0,0
2007-01-10 01:00:00,0,231.22,-7.0698,65.464,2.65060512,0,0
2007-01-10 02:00:00,0,221.93,-7.818,68.122,4.277074368,0,0
2007-01-10 03:00:00,0,214.47,-8.018,68.119,1.972897344,0,0
2007-01-10 04:00:00,0,207.23,-8.4063,71.515,2.304177024,0,0
2007-01-10 05:00:00,0,200.87,-8.3214,71.112,1.972897344,0,0
2007-01-10 06:00:00,0,193.9,-8.5596,73.3,0.963836352,0,0
2007-01-10 07:00:00,0,202.9,-5.0233,69.219,0.677707776,0,0
2007-01-10 08:00:00,12.412,195.59,-5.2843,70.013,1.385565312,0,0
2007-01-10 09:00:00,53.807,238.41,-5.9403,64.255,3.448764864,0,0
2007-01-10 10:00:00,79.415,258.54,-5.7789,64.762,2.801206848,0,0
2007-01-10 11:00:00,117.25,262.64,-4.5555,62.212,4.653578688,0,0
2007-01-10 12:00:00,87.149,275.43,-4.2246,58.07,3.268086912,0,0
2007-01-10 13:00:00,289.61,228.98,-3.5077,55.785,6.234896832,0,0
2007-01-10 14:00:00,334.7,209.57,-2.5352,55.756,7.12343232,0,0
2007-01-10 15:00:00,227.56,214.84,-1.8877,56.363,7.831584,0,0
2007-01-10 16:00:00,34.196,274.96,-1.8012,57.495,7.96689024,0,0
2007-01-10 17:00:00,0.52814,208.31,-2.1577,62.737,7.5447936,0,0
2007-01-10 18:00:00,0,209.76,-2.3155,67.919,7.018055232,0,0
2007-01-10 19:00:00,0,213.26,-1.9003,71.255,7.8462912,0,0
2007-01-10 20:00:00,0,216.4,-1.4656,73.339,6.671627136,0,0
2007-01-10 21:00:00,0,218.33,-1.0344,72.484,5.933693376,0,0
2007-01-10 22:00:00,0,221.45,-0.12091,68.396,7.92129792,0,0
2007-01-10 23:00:00,0,223.01,0.34173,66.436,7.96689024,0,0
2007-01-11 00:00:00,0,225.47,0.96987,64.09,8.67430656,0,0
2007-01-11 01:00:00,0,225.81,0.94449,65.114,7.95144768,0,0
2007-01-11 02:00:00,0,227.13,1.0925,65.656,10.33107264,0,0
2007-01-11 03:00:00,0,228.02,1.3434,65.26,10.40681472,0,0
2007-01-11 04:00:00,0,229.18,1.5519,64.667,9.75896256,0,0
2007-01-11 05:00:00,0,229.35,1.5759,65.299,9.15670272,0,0
2007-01-11 06:00:00,0,230.35,1.7613,64.701,9.05081088,0,0
2007-01-11 07:00:00,0,229.91,1.6802,65.352,10.22591616,0,0
2007-01-11 08:00:00,23.172,230.4,1.5934,66.544,6.731926656,0,0
2007-01-11 09:00:00,104.78,232.94,1.9161,66.633,5.948768256,0,0
2007-01-11 10:00:00,183.99,260.72,2.8994,65.253,5.000006784,0,0
2007-01-11 11:00:00,216.66,278.65,4.0479,63.622,6.76200288,0,0
2007-01-11 12:00:00,237.21,285.72,4.7615,63.647,3.493989504,0,0
2007-01-11 13:00:00,199.05,296.66,5.2409,63.869,5.451811968,0,0
2007-01-11 14:00:00,158.83,301.65,5.5821,64.482,3.508990848,0,0
2007-01-11 15:00:00,65.976,321.57,6.2734,64.18,4.834330176,0,0
2007-01-11 16:00:00,6.604,338.71,6.0937,65.95,4.90963104,0,0
2007-01-11 17:00:00,0.19813,337.69,4.6727,82.06,4.081321536,0,0
2007-01-11 18:00:00,0.52825,255.68,4.498,85.174,5.978918016,0,0
2007-01-11 19:00:00,1.9807,256.48,4.0343,94.285,3.493989504,0,0
2007-01-11 20:00:00,3.565,256.57,3.9249,96.062,4.668653568,0,0
2007-01-11 21:00:00,3.9611,257.33,3.918,97.861,3.960796032,0,0
2007-01-11 22:00:00,3.1689,257.27,3.911,98.211,3.930719808,0.006096,0
2007-01-11 23:00:00,2.9051,257.95,3.9566,98.659,3.192786048,0,0
2007-01-12 00:00:00,2.7737,259,4.1275,99.203,1.671693888,0,0
2007-01-12 01:00:00,2.7735,260,4.287,99.331,2.695756224,0,0
2007-01-12 02:00:00,2.7733,257.15,3.8321,99.487,2.334326784,0,0
2007-01-12 03:00:00,1.2546,248.9,3.384,85.442,1.430716416,0,0
2007-01-12 04:00:00,0.7924,248.82,3.1557,87.972,1.671693888,0,0
2007-01-12 05:00:00,0.1981,243.55,2.3423,86.616,3.328312896,0,0
2007-01-12 06:00:00,0,242.24,2.0459,87.745,4.216848384,0,0
2007-01-12 07:00:00,0,239.92,1.718,86.715,3.162636288,0,0
2007-01-12 08:00:00,6.6019,235.08,0.95101,85.627,3.478914624,0,0
2007-01-12 09:00:00,25.686,298.2,0.73229,84.74,2.454778752,0,0
2007-01-12 10:00:00,27.269,306.94,0.14325,85.827,4.066246656,0,0
2007-01-12 11:00:00,54.204,296.82,-1.2869,91.586,5.361436224,0,0
2007-01-12 12:00:00,35.258,301.16,-1.5945,95.471,1.942747584,0,0
2007-01-12 13:00:00,43.445,296.42,-2.2824,97.321,3.313238016,0,0
2007-01-12 14:00:00,41.393,291.97,-3.0552,98.247,3.539140608,0,0
2007-01-12 15:00:00,20.733,295.85,-2.7711,96.671,1.596393024,0,0
2007-01-12 16:00:00,3.235,300.38,-2.8063,94.622,2.771057088,0,0
2007-01-12 17:00:00,0.19808,301.55,-3.0767,93.943,3.253012032,0,0
2007-01-12 18:00:00,0.13204,293.72,-3.5514,95.259,4.789105536,0,0
2007-01-12 19:00:00,0,285.31,-4.0676,88.351,5.99391936,0,0
2007-01-12 20:00:00,0,279.34,-4.0497,86.004,4.307224128,0,0
2007-01-12 21:00:00,0,272.45,-4.2321,84.803,4.593352704,0,0
2007-01-12 22:00:00,0,266.01,-4.2989,83.759,3.644591232,0,0
2007-01-12 23:00:00,0,259.42,-4.3943,83.002,4.066246656,0,0
2007-01-13 00:00:00,0,252.73,-4.4933,82.377,2.831283072,0,0
2007-01-13 01:00:00,0,243.22,-5.1673,81.41,4.006020672,0,0
2007-01-13 02:00:00,0,239.99,-4.7385,85.024,3.855418944,0,0
2007-01-13 03:00:00,0,227.75,-5.9759,83.525,5.421662208,0,0
2007-01-13 04:00:00,0,217.34,-6.8314,82.883,4.307224128,0,0
2007-01-13 05:00:00,0,209.44,-7.2532,83.766,2.093349312,0,0
2007-01-13 06:00:00,0,37.797,-7.222222222,77,0.01,0,0
2007-01-13 07:00:00,0,18.74,-7.777777778,77,5.424133018,0,0
2007-01-13 08:00:00,25.75,0,-7.777777778,77,4.437927014,0,0
2007-01-13 09:00:00,91.65,0,-7.777777778,77,4.931030016,0,0
2007-01-13 10:00:00,111.91,237.81,-8.2754,78.169,4.430874912,0,0
2007-01-13 11:00:00,146.96,241.53,-8.2034,78.604,3.930719808,0,0
2007-01-13 12:00:00,160.82,246.98,-7.4208,79.2,2.861432832,0,0
2007-01-13 13:00:00,116.79,261.46,-6.2959,76.901,1.249964928,0,0
2007-01-13 14:00:00,70.447,272.47,-5.6006,76.371,1.686768768,0,0
2007-01-13 15:00:00,50.77,273.2,-5.4961,91.661,1.8825216,0,0
2007-01-13 16:00:00,15.184,279.46,-5.3659,91.035,2.60538048,0,0.18288
2007-01-13 17:00:00,0.19805,292.93,-5.0262,87.853,2.063273088,0,0
2007-01-13 18:00:00,0,286.61,-5.1114,87.663,1.611467904,0,0
2007-01-13 19:00:00,0,279.79,-5.3072,88.727,1.611467904,0,0
2007-01-13 20:00:00,0,274.57,-5.0996,86.443,1.234963584,0,0
2007-01-13 21:00:00,0,269.19,-4.9621,86.082,0.798159744,0,0
2007-01-13 22:00:00,0,263.4,-5.0263,90.771,1.340340672,0,0
2007-01-13 23:00:00,0,256.21,-5.3591,92.769,1.400566656,0,0.06096
2007-01-14 00:00:00,0.06602,250.88,-5.175,91.099,1.50601728,0,0.12192
2007-01-14 01:00:00,0,244.8,-5.3167,93.923,2.093349312,0,0.12192
2007-01-14 02:00:00,0,239.38,-5.193,92.605,1.355415552,0,0.06096
2007-01-14 03:00:00,0,234.54,-4.983,93.382,2.500003392,0,0.06096
2007-01-14 04:00:00,0,228.43,-5.0327,92.753,1.280114688,0,0
2007-01-14 05:00:00,0,221.71,-5.1027,91.187,1.551168384,0,0
2007-01-14 06:00:00,0.06602,214.62,-5.2828,90.023,3.147561408,0,0
2007-01-14 07:00:00,0,208.36,-5.4617,92.405,2.9818848,0,0
2007-01-14 08:00:00,16.439,200.75,-5.6746,90.017,3.268086912,0,0
2007-01-14 09:00:00,81.269,226.61,-5.5247,87.26,3.659592576,0,0
2007-01-14 10:00:00,119.69,250.79,-4.937,80.975,1.987972224,0,0
2007-01-14 11:00:00,150.86,257.28,-4.5562,79.939,1.85237184,0,0
2007-01-14 12:00:00,169.6,258.99,-4.3806,78.604,2.469853632,0,0
2007-01-14 13:00:00,143.33,266.84,-3.9182,77.89,1.596393024,0,0
2007-01-14 14:00:00,100.21,274.07,-3.5701,74.624,2.725905984,0,0
2007-01-14 15:00:00,38.82,285.24,-3.6381,79.027,2.680681344,0,0
2007-01-14 16:00:00,14.986,286.69,-3.6852,78.188,2.906583936,0,0
2007-01-14 17:00:00,0.13203,297.2,-4.0637,75.182,4.743954432,0,0
2007-01-14 18:00:00,0,290.68,-4.1261,76.022,4.277074368,0,0
2007-01-14 19:00:00,0,283.39,-4.3901,78.194,5.000006784,0,0
2007-01-14 20:00:00,0,276.34,-4.5981,78.976,4.969857024,0,0
2007-01-14 21:00:00,0,268.52,-5.2439,93.254,4.51805184,0,0.12192
2007-01-14 22:00:00,0,260.87,-5.6711,94.934,5.66263968,0,0.12192
2007-01-14 23:00:00,0,255.24,-5.6244,94.531,4.683728448,0,0.12192
2007-01-15 00:00:00,0,248.21,-5.8718,94.966,4.8644064,0,0
2007-01-15 01:00:00,0,241.17,-6.1193,95.387,6.084295104,0,0.12192
2007-01-15 02:00:00,0,233.78,-6.3646,92.766,6.822228864,0,0.12192
2007-01-15 03:00:00,0,226.55,-6.5922,92.278,2.590379136,0,0
2007-01-15 04:00:00,0,219.61,-6.841,92.601,5.737940544,0,0.06096
2007-01-15 05:00:00,0,213.94,-6.7312,92.096,3.719892096,0,0.06096
2007-01-15 06:00:00,0,207.44,-6.8379,91.545,3.930719808,0,0
2007-01-15 07:00:00,0,199.08,-7.1504,89.137,4.653578688,0,0
2007-01-15 08:00:00,7.064,191.66,-7.4332,88.975,3.554215488,0,0
2007-01-15 09:00:00,32.021,255.73,-7.9081,90.08,6.942754368,0,0
2007-01-15 10:00:00,79.957,253.16,-7.8203,88.174,5.99391936,0,0.06096
2007-01-15 11:00:00,149.81,245.5,-7.5173,87.844,6.249971712,0,0
2007-01-15 12:00:00,180.04,244.36,-7.4326,87.474,6.521025408,0,0.12192
2007-01-15 13:00:00,169.8,247.6,-7.2282,88.591,5.045157888,0,0.12192
2007-01-15 14:00:00,145.5,248.49,-6.9873,85.192,6.475874304,0,0.12192
2007-01-15 15:00:00,90.971,252.64,-7.0733,88.447,5.722865664,0,0.12192
2007-01-15 16:00:00,33.669,257.37,-7.2261,92.806,3.644591232,0,0.06096
