"parVals","aed_phytoplankton_micro","aed_phytoplankton_chloro","aed_phytoplankton_diatom","aed_phytoplankton_total"
0.4,2.72971723666074,1.31930686710301,1.91362020257041,5.96264430633416
0.8,2.72635860851157,1.3182033905526,4.01115764480271,8.05571964386688
1.2,2.73854743959017,1.32038956883732,9.52551955091354,13.584456559341
1.6,2.73097371559029,1.31702279692096,20.275915609665,24.3239121221762
