"parVals","aed_phytoplankton_micro","aed_phytoplankton_chloro","aed_phytoplankton_diatom","aed_phytoplankton_total"
1.04,3.20440857104813,1.3083587556906,9.67681292311428,14.189580249853
1.06,3.0255982844443,1.33747230535725,10.9180323710845,15.281102960886
1.08,2.77208611691642,1.32906865076494,10.2496103650479,14.3507651327293
1.1,2.57292929482059,1.33149958642384,10.3957828200146,14.3002117012591
