time,temp,salt,aed_oxygen_oxy,aed_silica_rsi,aed_nitrogen_amm,aed_nitrogen_nit,aed_phosphorus_frp,aed_organic_matter_don,aed_organic_matter_pon,aed_organic_matter_dop,aed_organic_matter_pop,aed_organic_matter_doc,aed_organic_matter_poc,aed_phytoplankton_green,aed_phytoplankton_crypto,aed_phytoplankton_diatom
2009-04-27 23:00:00,    7.475292,    0.000000,  357.225361,  182.855361,    6.102310,   87.104900,    1.071436,   53.587714,   38.106691,    1.106617,    0.865463,  405.649596,   53.882252,-9999.000000,-9999.000000,    9.046956
2009-04-28 11:00:00,    7.538146,    0.000000,  356.270168,  182.397387,    6.041763,   87.707937,    1.281589,   53.585928,   37.529981,    1.108075,    0.856518,  404.701667,   52.821703,-9999.000000,-9999.000000,    9.010433
2009-04-28 23:00:00,    7.561943,    0.000000,  353.601492,  182.400809,    6.105025,   85.581957,    1.303285,   53.714834,   37.310591,    1.112358,    0.855973,  404.668699,   52.250629,-9999.000000,-9999.000000,    8.934473
2009-04-29 11:00:00,    7.722163,    0.000000,  352.823030,  181.988776,    6.034192,   86.580576,    1.446097,   53.734202,   36.717961,    1.114298,    0.846507,  403.901031,   51.183261,-9999.000000,-9999.000000,    8.965567
2009-04-29 23:00:00,    7.722163,    0.000000,  349.978949,  181.999696,    6.104787,   84.285643,    1.469964,   53.859873,   36.513780,    1.118565,    0.846264,  403.850354,   50.641926,-9999.000000,-9999.000000,    8.878828
2009-04-30 11:00:00,    7.841589,    0.000000,  349.372658,  181.743537,    6.032570,   85.509946,    1.548799,   53.914529,   35.950227,    1.121248,    0.837259,  403.375100,   49.632644,-9999.000000,-9999.000000,    8.895260
2009-04-30 23:00:00,    7.841590,    0.000000,  346.946903,  181.748372,    6.052671,   84.543408,    1.559048,   54.036427,   35.748905,    1.125481,    0.837020,  403.306715,   49.104464,-9999.000000,-9999.000000,    8.808411
2009-05-01 11:00:00,    7.890565,    0.000000,  346.620666,  181.540104,    6.016322,   84.912510,    1.614971,   54.105057,   35.170178,    1.128483,    0.827486,  402.951839,   48.088984,-9999.000000,-9999.000000,    8.855304
2009-05-01 23:00:00,    7.886593,    0.000000,  345.647000,  181.487975,    6.016430,   84.488512,    1.616795,   54.216647,   34.813572,    1.132478,    0.823312,  402.868784,   47.371162,-9999.000000,-9999.000000,    8.859375
2009-05-02 11:00:00,    7.839725,    0.000000,  343.606392,  181.362123,    6.044383,   83.187226,    1.690635,   54.288970,   34.503047,    1.135687,    0.820246,  402.484789,   46.717534,-9999.000000,-9999.000000,    8.769968
2009-05-02 23:00:00,    8.051143,    0.000000,  342.986661,  181.291645,    6.053925,   82.547096,    1.694264,   54.396330,   34.142748,    1.139631,    0.815861,  402.386387,   46.006797,-9999.000000,-9999.000000,    8.805891
2009-05-03 11:00:00,    8.043625,    0.000000,  342.112364,  181.149817,    6.046907,   82.146350,    1.751499,   54.465532,   33.786488,    1.142810,    0.811584,  401.999408,   45.303549,-9999.000000,-9999.000000,    8.745434
2009-05-03 23:00:00,    8.043625,    0.000000,  339.210706,  181.161262,    6.122816,   79.811852,    1.776051,   54.575292,   33.595419,    1.146907,    0.811363,  401.881239,   44.818146,-9999.000000,-9999.000000,    8.658715
2009-05-04 11:00:00,    8.043625,    0.000000,  336.308521,  181.172796,    6.198704,   77.485173,    1.800625,   54.683612,   33.405723,    1.150981,    0.811121,  401.757509,   44.338624,-9999.000000,-9999.000000,    8.572856
2009-05-04 23:00:00,    8.043625,    0.000000,  333.405915,  181.184421,    6.274588,   75.166429,    1.825219,   54.790504,   33.217391,    1.155031,    0.810859,  401.628316,   43.864912,-9999.000000,-9999.000000,    8.487849
